repo	commit_hash	code_change	change_type	bug_fixing_commit_count	is_buggy_line	code_change_remove_common_tokens
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def_can_handle_image  self  context  image_meta  location  * * kwargs   	removed	0.0	0.0	def_can_handle_image self context image_meta location * * kwargs 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  imagehandler  driver  clone  assert_called_once_with  dest_pool  	removed	0.0	0.0	self imagehandler driver clone assert_called_once_with dest_pool 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 fn = self  mox  CreateMockAnything   	removed	4.0	1.0	fn = self mox CreateMockAnything 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 dict  loc = image_location  err = e   	removed	0.0	0.0	loc = image_location err = e 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 rbd_utils  rbd  RBD_FEATURE_LAYERING = <NUM> 	removed	2.0	1.0	rbd_utils rbd RBD_FEATURE_LAYERING = <NUM> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 handled = self  imagehandler _fetch_image  None  IMAGE_ID  	removed	0.0	0.0	handled = self imagehandler _fetch_image None IMAGE_ID 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 except self  rbd  Error as e  	removed	2.0	1.0	self rbd Error e 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 backend_dest = <STR>  	removed	1.0	1.0	backend_dest = <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 src_snap = u <STR> 	removed	6.0	1.0	src_snap = u <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 if size and size > self  get_disk_size  self  rbd_name   	removed	0.0	0.0	size size > self get_disk_size self rbd_name 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def__ exit__  self  type_ value  traceback   	removed	2.0	1.0	def__ exit__ self type_ value traceback 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 for f in formats  	removed	0.0	0.0	f formats 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def verify_base_size  self  base  size  base_size = <NUM>   	removed	1.0	1.0	verify_base_size self base size base_size = <NUM> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 base_size = self  get_disk_size  base  	removed	2.0	1.0	base_size = self get_disk_size base 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  rbd  RBD    clone  src_client  ioctx  	removed	0.0	0.0	self rbd RBD clone src_client ioctx 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 mock_rename = self  mock_rbd  RBD  return_value 	removed	0.0	0.0	mock_rename = self mock_rbd RBD return_value 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 image = <STR> 	removed	11.0	1.0	image = <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 name  encode  <STR>   	removed	0.0	0.0	name encode <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 LOG  debug  <STR>  name  	removed	0.0	0.0	LOG debug <STR> name 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 read_only = False   	removed	0.0	0.0	read_only = 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 try  	removed	2.0	1.0	
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def test_fetch_image_no_snapshot  self   	removed	0.0	0.0	test_fetch_image_no_snapshot self 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 super  RBDTestCase  self   tearDown   	removed	2.0	1.0	RBDTestCase self tearDown 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 proxy __ enter__  assert_called_once   	removed	0.0	0.0	proxy __ enter__ assert_called_once 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def__ init__  self  driver  pool = None   	removed	3.0	1.0	def__ init__ self driver pool = None 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 image = self  image_class  self  INSTANCE  self  NAME  	removed	1.0	1.0	image = self image_class self INSTANCE self NAME 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 return self  exists  image  pool = pool  snapshot = snapshot  	removed	0.0	0.0	self exists image pool = pool snapshot = snapshot 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 snapshot = <STR> 	removed	0.0	0.0	snapshot = <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def test_create_image_already_exists  self   	removed	0.0	0.0	test_create_image_already_exists self 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  imagehandler = imagehandler  RBDCloneImageHandler  	removed	0.0	0.0	self imagehandler = imagehandler RBDCloneImageHandler 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def rename  self  name  new_name   	removed	0.0	0.0	rename self name new_name 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 from nova  virt  libvirt import imagehandler 	removed	1.0	1.0	nova virt libvirt imagehandler 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  mox  StubOutWithMock  imagebackend  Qcow<NUM>  <STR>  	removed	3.0	1.0	self mox StubOutWithMock imagebackend Qcow<NUM> <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 prefix = <STR> 	removed	8.0	1.0	prefix = <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  assertRaises  exception  ImageUnacceptable  	removed	0.0	0.0	self assertRaises exception ImageUnacceptable 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def test_remove_image  self   	removed	4.0	1.0	test_remove_image self 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 pool = CONF  libvirt  images_rbd_pool  	removed	3.0	1.0	pool = CONF libvirt images_rbd_pool 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 libvirt_rbd_clone = nova  virt  libvirt  imagehandler  RBDCloneImageHandler 	removed	0.0	0.0	libvirt_rbd_clone = nova virt libvirt imagehandler RBDCloneImageHandler 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 <STR> 	removed	13.0	1.0	<STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 proxy = proxy_init  return_value 	removed	1.0	1.0	proxy = proxy_init return_value 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  imagehandler  driver  is_cloneable  return_value = True 	removed	0.0	0.0	self imagehandler driver is_cloneable return_value = 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 <STR>  self  CONF  	removed	0.0	0.0	<STR> self CONF 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 rbd_name = <STR> %  self  INSTANCE [ <STR> ]  self  NAME  	removed	1.0	1.0	rbd_name = <STR> % self INSTANCE [ <STR> ] self NAME 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 not use this file except in compliance with the License  You may obtain 	removed	1.0	1.0	use this file compliance the License You may obtain 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def test_fetch_image_rbd_not_cloneable  self   	removed	0.0	0.0	test_fetch_image_rbd_not_cloneable self 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 backend_location =  <STR>   	removed	0.0	0.0	backend_location = <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def__ enter__  self   	removed	2.0	1.0	def__ enter__ self 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  rbd  RBD    rename  client  ioctx  	removed	2.0	1.0	self rbd RBD rename client ioctx 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 image   	removed	0.0	0.0	image 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def_remove_image  self  context  image_id  image_meta  path  	removed	0.0	0.0	def_remove_image self context image_id image_meta path 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  assertTrue  mock_get_fsid  called  	removed	0.0	0.0	self assertTrue mock_get_fsid called 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def_get_fsid  self   	removed	0.0	0.0	def_get_fsid self 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 mock_proxy  side_effect = self  mock_rbd  Error 	removed	2.0	1.0	mock_proxy side_effect = self mock_rbd Error 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 dest_client  ioctx  	removed	0.0	0.0	dest_client ioctx 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 formats = [ <STR> ] 	removed	1.0	1.0	formats = [ <STR> ] 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 location = <STR> 	removed	1.0	1.0	location = <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 CONF  import_opt  <STR>  	removed	2.0	1.0	CONF import_opt <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def get_schemes  self   	removed	0.0	0.0	get_schemes self 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 return self  driver  is_cloneable  location [ <STR> ]  image_meta  	removed	0.0	0.0	self driver is_cloneable location [ <STR> ] image_meta 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 group = <STR>  	removed	8.0	1.0	group = <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def test_uncloneable_unreadable  self  mock_proxy   	removed	0.0	0.0	test_uncloneable_unreadable self mock_proxy 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def mock__ enter__  inst   	removed	2.0	1.0	mock__ enter__ inst 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  mox  VerifyAll   	removed	1.0	1.0	self mox VerifyAll 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 user_id = None  project_id = None  location = None  	removed	0.0	0.0	user_id = None project_id = None location = None 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 image  create_image  fn  self  TEMPLATE_PATH  full_size  	removed	3.0	1.0	image create_image fn self TEMPLATE_PATH full_size 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def exists  self  name  pool = None  snapshot = None   	removed	0.0	0.0	exists self name pool = None snapshot = None 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 location = dict  url = url   	removed	0.0	0.0	location = url = url 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 args = [ location   <STR>  ] 	removed	0.0	0.0	args = [ location <STR> ] 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 client_stack  append  inst  	removed	0.0	0.0	client_stack append inst 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 with RBDVolumeProxy  self  name  as vol  	removed	4.0	1.0	RBDVolumeProxy self name vol 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 pool_to_open = pool or self  pool 	removed	3.0	1.0	pool_to_open = pool self pool 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 Licensed under the Apache License  Version <NUM>  <NUM>  the <STR>   you may 	removed	1.0	1.0	Licensed under the Apache License Version <NUM> <NUM> the <STR> you may 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 new_name = <STR> 	removed	1.0	1.0	new_name = <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 src_pool  src_image = kwargs [ <STR> ] 	removed	0.0	0.0	src_pool src_image = kwargs [ <STR> ] 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 image  get_disk_size  self  TEMPLATE_PATH   AndReturn  self  SIZE  	removed	0.0	0.0	image get_disk_size self TEMPLATE_PATH AndReturn self SIZE 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 ioctx = client  open_ioctx  pool_to_open  encode  <STR>   	removed	3.0	1.0	ioctx = client open_ioctx pool_to_open encode <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 IMAGE_PATH  IMAGE_PATH  	removed	0.0	0.0	IMAGE_PATH IMAGE_PATH 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 client __ enter__  side_effect = mock__ enter__  client  	removed	0.0	0.0	client __ enter__ side_effect = mock__ enter__ client 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def test_create_image_resize  self   	removed	2.0	1.0	test_create_image_resize self 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 client = mock_client  return_value 	removed	0.0	0.0	client = mock_client return_value 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def test_rename  self   	removed	2.0	1.0	test_rename self 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 LOG  debug  <STR>  name  new_name  	removed	0.0	0.0	LOG debug <STR> name new_name 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 mock_rename  rename  assert_called_once_with  client  ioctx  	removed	0.0	0.0	mock_rename rename assert_called_once_with client ioctx 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 from nova  openstack  common import excutils 	removed	5.0	1.0	nova openstack common excutils 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 LOG  debug  <STR>  name  size_bytes  	removed	0.0	0.0	LOG debug <STR> name size_bytes 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def test_uncloneable_different_fsid  self   	removed	0.0	0.0	test_uncloneable_different_fsid self 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 rbd_name  <STR>  self  USER  	removed	0.0	0.0	rbd_name <STR> self USER 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def test_good_locations  self   	removed	0.0	0.0	test_good_locations self 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 <STR> Returns the size of the virtual disk in bytes  	removed	0.0	0.0	<STR> Returns the size of the virtual disk 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 return  <STR>  	removed	8.0	1.0	<STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  mox  StubOutWithMock  image  <STR>  	removed	6.0	1.0	self mox StubOutWithMock image <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 new_name  encode  <STR>   	removed	0.0	0.0	new_name encode <STR> 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  assertFalse  	removed	0.0	0.0	self assertFalse 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 ceph_conf = CONF  libvirt  images_rbd_ceph_conf  	removed	5.0	1.0	ceph_conf = CONF libvirt images_rbd_ceph_conf 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 except driver  rbd  ImageNotFound  	removed	0.0	0.0	driver rbd ImageNotFound 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  mock_rbd  RBD  clone  assert_called_once_with  * args  * * kwargs  	removed	0.0	0.0	self mock_rbd RBD clone assert_called_once_with * args * * kwargs 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  rbd_pool  	removed	1.0	1.0	self rbd_pool 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 dict  pool = src_pool  img = src_image  snap = src_snap  	removed	0.0	0.0	pool = src_pool img = src_image snap = src_snap 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def test_exists  self   	removed	5.0	1.0	test_exists self 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  driver _disconnect_from_rados  self  cluster  self  ioctx  	removed	7.0	1.0	self driver _disconnect_from_rados self cluster self ioctx 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 def test_clone  self  mock_client   	removed	0.0	0.0	test_clone self mock_client 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 backend_location =  pool  image   	removed	0.0	0.0	backend_location = pool image 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 new_name  	removed	0.0	0.0	new_name 
nova	cef7dd6a8fcd1e4ab148dd228129e267b1e82232	 self  imagehandler  driver  remove  assert_called_once_with  image 	removed	0.0	0.0	self imagehandler driver remove assert_called_once_with image 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	cfg  CONF  set_override  <STR>  	added	105.0	1.0	cfg CONF set_override <STR> 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 args = mock_log  call_args 	added	0.0	0.0	args = mock_log call_args 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 cfg  CONF  reset   	added	3.0	1.0	cfg CONF reset 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 with mock  patch  object  db  LOG  <STR>  as mock_log  	added	59.0	1.0	mock patch db LOG <STR> mock_log 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 sql_connection = SQL_CONNECTION_DEFAULT 	added	4.0	1.0	sql_connection = SQL_CONNECTION_DEFAULT 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 SQL_CONNECTION_DEFAULT = <STR> 	added	6.0	1.0	SQL_CONNECTION_DEFAULT = <STR> 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 <STR> 	added	756.0	1.0	<STR> 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 def setUp  self   	added	25.0	1.0	setUp self 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 self  assertEquals  mock_log  call_count  <NUM>  	added	40.0	1.0	self assertEquals mock_log call_count <NUM> 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 db _ENGINE = None 	added	17.0	1.0	db _ENGINE = None 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 if not sql_connection  	added	10.0	1.0	sql_connection 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 self  assertNotEqual  args  find  <STR>   - <NUM>  	added	12.0	1.0	self assertNotEqual args find <STR> - <NUM> 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 db  configure_db   	added	10.0	1.0	db configure_db 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 def test_warn_when_no_connection  self   	added	18.0	1.0	test_warn_when_no_connection self 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 <STR>  new = new_nexus_init   	added	0.0	0.0	<STR> new = new_nexus_init 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 mock_register  return_value = False 	added	20.0	1.0	mock_register return_value = 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 LOG  warn _ <STR> 	added	675.0	1.0	LOG warn _ <STR> 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 <STR> % SQL_CONNECTION_DEFAULT   	added	3.0	1.0	<STR> % SQL_CONNECTION_DEFAULT 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 self _cisco_nexus_plugin = cisco_nexus_plugin_v<NUM>  NexusPlugin   	added	1.0	1.0	self _cisco_nexus_plugin = cisco_nexus_plugin_v<NUM> NexusPlugin 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 self _cisco_nexus_plugin _nexus_switches = self _nexus_switches 	added	1.0	1.0	self _cisco_nexus_plugin _nexus_switches = self _nexus_switches 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 cfg  StrOpt  <STR>  	added	219.0	1.0	cfg StrOpt <STR> 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 with mock  patch  object  db  <STR>  as mock_register  	added	80.0	1.0	mock patch db <STR> mock_register 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 with mock  patch  object  cisco_nexus_plugin_v<NUM>  NexusPlugin  	added	4.0	1.0	mock patch cisco_nexus_plugin_v<NUM> NexusPlugin 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 def tearDown  self   	added	7.0	1.0	tearDown self 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 mock_log  return_value = False	added	24.0	1.0	mock_log return_value = 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	cfg  CONF  set_override  <STR>  	removed	108.0	1.0	cfg CONF set_override <STR> 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 self _cisco_nexus_plugin _nexus_switches = self _nexus_switches 	removed	1.0	1.0	self _cisco_nexus_plugin _nexus_switches = self _nexus_switches 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 self _cisco_nexus_plugin = cisco_nexus_plugin_v<NUM>  NexusPlugin   	removed	1.0	1.0	self _cisco_nexus_plugin = cisco_nexus_plugin_v<NUM> NexusPlugin 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 cfg  CONF  DATABASE  sql_connection  	removed	3.0	1.0	cfg CONF DATABASE sql_connection 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 self  assertEqual  <STR>  cfg  CONF  DATABASE  sql_connection  	removed	3.0	1.0	self assertEqual <STR> cfg CONF DATABASE sql_connection 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 cfg  StrOpt  <STR>  	removed	214.0	1.0	cfg StrOpt <STR> 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 def new_cdb_init    	removed	0.0	0.0	new_cdb_init 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 with mock  patch  object  cisco_nexus_plugin_v<NUM>  NexusPlugin  	removed	3.0	1.0	mock patch cisco_nexus_plugin_v<NUM> NexusPlugin 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 db  configure_db   	removed	17.0	1.0	db configure_db 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 <STR>  new = new_nexus_init   	removed	0.0	0.0	<STR> new = new_nexus_init 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 self  assertEqual  <STR>  	removed	309.0	1.0	self assertEqual <STR> 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 with mock  patch  object  cdb  <STR>  new = new_cdb_init   	removed	3.0	1.0	mock patch cdb <STR> new = new_cdb_init 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 self  assertEqual  <STR>  config  CONF  DATABASE  sql_connection  	removed	3.0	1.0	self assertEqual <STR> config CONF DATABASE sql_connection 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 cdb  initialize   	removed	9.0	1.0	cdb initialize 
neutron	60c7607a91547efdd076d454d3a699bce2a0aab2	 from quantum  plugins  cisco  db import network_db_v<NUM> as cdb	removed	64.0	1.0	quantum plugins cisco db network_db_v<NUM> cdb 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	from quantum  openstack  common  rpc import proxy 	added	60.0	1.0	quantum openstack common rpc proxy 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 import uuid 	added	16.0	1.0	uuid 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  openstack  common import network_utils 	added	55.0	1.0	quantum openstack common network_utils 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 import urllib 	added	25.0	1.0	urllib 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 import quantum  wsgi 	added	2.0	1.0	quantum wsgi 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  openstack  common import rpc 	added	68.0	1.0	quantum openstack common rpc 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  db import models_v<NUM> 	added	29.0	1.0	quantum db models_v<NUM> 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from ryu  app import rest_nw_id 	added	2.0	1.0	ryu app rest_nw_id 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  agent  dhcp_agent import DeviceManager 	added	5.0	1.0	quantum agent dhcp_agent DeviceManager 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum import quota 	added	43.0	1.0	quantum quota 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  openstack  common import cfg 	added	74.0	1.0	quantum openstack common cfg 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  openstack  common import context 	added	78.0	1.0	quantum openstack common context 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  agent import rpc as agent_rpc 	added	19.0	1.0	quantum agent rpc agent_rpc 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  extensions import extensions 	added	31.0	1.0	quantum extensions extensions 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  plugins  ryu import ofp_service_type 	added	4.0	1.0	quantum plugins ryu ofp_service_type 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  plugins  openvswitch import ovs_quantum_plugin as povs 	added	9.0	1.0	quantum plugins openvswitch ovs_quantum_plugin povs 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  api  v<NUM> import attributes 	added	9.0	1.0	quantum api v<NUM> attributes 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  common import constants as q_const 	added	45.0	1.0	quantum common constants q_const 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  tests  unit import test_extensions 	added	21.0	1.0	quantum tests unit test_extensions 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  plugins  nec import drivers 	added	29.0	1.0	quantum plugins nec drivers 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 are considered equivalent for ordering purposes to 	added	0.0	0.0	are considered equivalent ordering purposes to 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  api import networks 	added	17.0	1.0	quantum api networks 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  db  db_base_plugin_v<NUM> import QuantumDbPluginV<NUM> 	added	13.0	1.0	quantum db db_base_plugin_v<NUM> QuantumDbPluginV<NUM> 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  agent import dhcp_agent 	added	25.0	1.0	quantum agent dhcp_agent 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  tests  unit  metaplugin  test_metaplugin import setup_metaplugin_conf 	added	1.0	1.0	quantum tests unit metaplugin test_metaplugin setup_metaplugin_conf 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  plugins  nec  db import models as nmodels 	added	24.0	1.0	quantum plugins nec db models nmodels 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 The following imports  	added	1.0	1.0	The following imports 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  common  test_lib import test_config 	added	29.0	1.0	quantum common test_lib test_config 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 import quantum  api  networks 	added	1.0	1.0	quantum api networks 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 import urlparse 	added	13.0	1.0	urlparse 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum  db  dhcp_rpc_base import DhcpRpcCallbackMixin 	added	13.0	1.0	quantum db dhcp_rpc_base DhcpRpcCallbackMixin 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 import socket 	added	41.0	1.0	socket 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantumclient  quantum  v<NUM>_<NUM> import QuantumCommand 	added	4.0	1.0	quantumclient quantum v<NUM>_<NUM> QuantumCommand 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 import os 	added	58.0	1.0	os 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 Example   	added	3.0	1.0	Example 
neutron	92b25faf91c6a8b6df221d40cc6a52c2cab35665	 from quantum import service 	added	40.0	1.0	quantum service 
